,age,annualincome,calldroprate,callfailurerate,callingnum,customerid,customersuspended,education,gender,homeowner,maritalstatus,monthlybilledamount,noadditionallines,numberofcomplaints,numberofmonthunpaid,numdayscontractequipmentplanexpiring,occupation,penaltytoswitch,state,totalminsusedinlastmonth,unpaidbalance,usesinternetservice,usesvoiceservice,percentagecalloutsidenetwork,totalcallduration,avgcallduration,churn,year,month
15789,25,186396,0.02,0.01,4251013448,7345,Yes,High School or below,Male,No,Married,48,\N,2,2,5,Technology Related Job,5,SC,480,155,No,No,0.47,2634,439,0,2015,1
15790,25,186396,0.02,0.01,4251013448,7345,Yes,High School or below,Male,No,Married,48,\N,2,2,5,Technology Related Job,5,SC,480,155,No,No,0.47,3836,639,0,2015,2
15791,27,241353,0.06,0.0,4251069218,7346,Yes,High School or below,Male,Yes,Single,19,\N,3,4,74,Technology Related Job,181,NY,80,190,No,No,0.0,3373,843,0,2015,1
15792,27,241353,0.06,0.0,4251069218,7346,Yes,High School or below,Male,Yes,Single,19,\N,3,4,74,Technology Related Job,181,NY,80,190,No,No,0.0,1563,781,0,2015,2
15793,27,241353,0.06,0.0,4251069218,7346,Yes,High School or below,Male,Yes,Single,19,\N,3,4,74,Technology Related Job,181,NY,80,190,No,No,0.0,1069,1069,0,2015,3
15794,15,183439,0.06,0.01,4251099527,7347,Yes,Bachelor or equivalent,Female,Yes,Single,59,\N,2,6,65,Others,45,SC,485,70,No,No,0.29,4809,801,0,2015,1
15795,15,183439,0.06,0.01,4251099527,7347,Yes,Bachelor or equivalent,Female,Yes,Single,59,\N,2,6,65,Others,45,SC,485,70,No,No,0.29,3859,643,0,2015,2
15796,45,44340,0.04,0.01,4251028724,7348,No,Bachelor or equivalent,Female,Yes,Single,117,\N,3,4,84,Technology Related Job,217,TN,182,85,No,No,0.75,2135,427,0,2015,1
15797,45,44340,0.04,0.01,4251028724,7348,No,Bachelor or equivalent,Female,Yes,Single,117,\N,3,4,84,Technology Related Job,217,TN,182,85,No,No,0.75,3937,984,0,2015,2
15798,47,99297,0.07,0.01,4251043853,7349,Yes,Bachelor or equivalent,Female,Yes,Married,88,\N,0,6,53,Technology Related Job,393,ND,282,120,No,No,0.28,3120,780,0,2015,1
15799,47,99297,0.07,0.01,4251043853,7349,Yes,Bachelor or equivalent,Female,Yes,Married,88,\N,0,6,53,Technology Related Job,393,ND,282,120,No,No,0.28,2520,630,0,2015,2
15800,49,154255,0.03,0.01,4251052221,7350,Yes,Master or equivalent,Female,Yes,Single,59,\N,1,0,23,Technology Related Job,70,NE,381,155,No,No,0.81,7791,599,0,2015,1
15801,49,154255,0.03,0.01,4251052221,7350,Yes,Master or equivalent,Female,Yes,Single,59,\N,1,0,23,Technology Related Job,70,NE,381,155,No,No,0.81,4774,795,0,2015,2
15802,49,154255,0.03,0.01,4251052221,7350,Yes,Master or equivalent,Female,Yes,Single,59,\N,1,0,23,Technology Related Job,70,NE,381,155,No,No,0.81,83,83,0,2015,3
15803,52,209212,0.07,0.0,4251068609,7351,Yes,Master or equivalent,Male,No,Married,30,\N,3,3,92,Technology Related Job,246,MD,480,190,No,No,0.34,5449,778,0,2015,1
15804,52,209212,0.07,0.0,4251068609,7351,Yes,Master or equivalent,Male,No,Married,30,\N,3,3,92,Technology Related Job,246,MD,480,190,No,No,0.34,4975,829,0,2015,2
15805,67,207241,0.01,0.02,4251041501,7352,Yes,High School or below,Female,Yes,Single,37,\N,1,0,32,Technology Related Job,106,OK,484,50,No,No,0.55,1116,558,0,2015,1
15806,67,207241,0.01,0.02,4251041501,7352,Yes,High School or below,Female,Yes,Single,37,\N,1,0,32,Technology Related Job,106,OK,484,50,No,No,0.55,4603,767,0,2015,2
15807,70,12198,0.04,0.01,4251065038,7353,Yes,High School or below,Male,Yes,Married,8,\N,2,2,2,Technology Related Job,282,NH,83,85,No,No,0.08,4792,532,0,2015,1
15808,70,12198,0.04,0.01,4251065038,7353,Yes,High School or below,Male,Yes,Married,8,\N,2,2,2,Technology Related Job,282,NH,83,85,No,No,0.08,4036,576,0,2015,2
15809,72,67156,0.0,0.01,4251036348,7354,Yes,High School or below,Male,Yes,Single,99,\N,0,4,71,Technology Related Job,459,MI,182,120,No,Yes,0.61,1942,388,0,2015,1
15810,72,67156,0.0,0.01,4251036348,7354,Yes,High School or below,Male,Yes,Single,99,\N,0,4,71,Technology Related Job,459,MI,182,120,No,Yes,0.61,3318,663,0,2015,2
15811,20,65185,0.02,0.02,4251095748,7355,Yes,High School or below,Male,Yes,Married,106,\N,2,2,12,Others,319,RI,186,230,No,No,0.82,5723,953,0,2015,1
15812,20,65185,0.02,0.02,4251095748,7355,Yes,High School or below,Male,Yes,Married,106,\N,2,2,12,Others,319,RI,186,230,No,No,0.82,2395,1197,0,2015,2
15813,22,120142,0.06,0.02,4251031221,7356,Yes,Bachelor or equivalent,Male,No,Single,77,\N,3,4,81,Technology Related Job,495,NM,285,15,No,No,0.35,3166,1055,0,2015,1
15814,22,120142,0.06,0.02,4251031221,7356,Yes,Bachelor or equivalent,Male,No,Single,77,\N,3,4,81,Technology Related Job,495,NM,285,15,No,No,0.35,1081,540,0,2015,2
15815,22,120142,0.06,0.02,4251031221,7356,Yes,Bachelor or equivalent,Male,No,Single,77,\N,3,4,81,Technology Related Job,495,NM,285,15,No,No,0.35,1716,858,0,2015,3
15816,24,175100,0.01,0.02,4251013440,7357,Yes,Bachelor or equivalent,Female,Yes,Married,48,\N,1,6,50,Technology Related Job,171,MS,384,50,No,Yes,0.88,3785,946,0,2015,1
15817,24,175100,0.01,0.02,4251013440,7357,Yes,Bachelor or equivalent,Female,Yes,Married,48,\N,1,6,50,Technology Related Job,171,MS,384,50,No,Yes,0.88,3593,598,0,2015,2
15818,26,230057,0.05,0.01,4251021133,7358,Yes,Bachelor or equivalent,Female,Yes,Single,19,\N,2,0,20,Technology Related Job,347,KS,484,85,No,No,0.41,6451,921,0,2015,1
15819,26,230057,0.05,0.01,4251021133,7358,Yes,Bachelor or equivalent,Female,Yes,Single,19,\N,2,0,20,Technology Related Job,347,KS,484,85,No,No,0.41,1696,424,0,2015,2
15820,42,228086,0.07,0.03,4251088262,7359,Yes,Master or equivalent,Female,Yes,Married,26,\N,0,6,60,Others,208,NC,487,195,No,No,0.63,4472,894,0,2015,1
15821,42,228086,0.07,0.03,4251088262,7359,Yes,Master or equivalent,Female,Yes,Married,26,\N,0,6,60,Others,208,NC,487,195,No,No,0.63,4047,1011,0,2015,2
15822,44,33044,0.02,0.02,4251031097,7360,Yes,Master or equivalent,Female,Yes,Single,117,\N,2,0,29,Others,384,MT,86,230,No,No,0.16,7564,687,1,2015,1
15823,44,33044,0.02,0.02,4251031097,7360,Yes,Master or equivalent,Female,Yes,Single,117,\N,2,0,29,Others,384,MT,86,230,No,No,0.16,2723,544,1,2015,2
15824,46,88001,0.06,0.02,4251025972,7361,Yes,PhD or equivalent,Male,Yes,Married,88,\N,3,2,99,Technology Related Job,60,ME,186,15,No,No,0.69,5178,739,0,2015,1
15825,46,88001,0.06,0.02,4251025972,7361,Yes,PhD or equivalent,Male,Yes,Married,88,\N,3,2,99,Technology Related Job,60,ME,186,15,No,No,0.69,4356,726,0,2015,2
15826,49,142958,0.02,0.02,4251085273,7362,Yes,High School or below,Male,No,Single,59,\N,0,4,68,Technology Related Job,236,HI,285,50,No,No,0.22,2773,693,0,2015,1
15827,49,142958,0.02,0.02,4251085273,7362,Yes,High School or below,Male,No,Single,59,\N,0,4,68,Technology Related Job,236,HI,285,50,No,No,0.22,2283,570,0,2015,2
15828,79,3859,0.0,0.02,4251100372,7363,Yes,High School or below,Female,Yes,Single,117,\N,1,2,87,Non-technology Related Job,409,IL,482,65,No,No,0.67,4349,1087,0,2015,1
15829,79,3859,0.0,0.02,4251100372,7363,Yes,High School or below,Female,Yes,Single,117,\N,1,2,87,Non-technology Related Job,409,IL,482,65,No,No,0.67,3043,1014,0,2015,2
15830,67,195945,0.07,0.03,4251053235,7364,Yes,High School or below,Male,Yes,Single,37,\N,0,4,78,Others,273,MA,388,195,No,No,0.96,5589,798,0,2015,1
15831,67,195945,0.07,0.03,4251053235,7364,Yes,High School or below,Male,Yes,Single,37,\N,0,4,78,Others,273,MA,388,195,No,No,0.96,3315,1105,0,2015,2
15832,69,902,0.03,0.02,4251070344,7365,Yes,High School or below,Male,Yes,Single,8,\N,1,6,47,Others,449,IL,487,230,No,No,0.49,5669,1133,0,2015,1
15833,69,902,0.03,0.02,4251070344,7365,Yes,High School or below,Male,Yes,Single,8,\N,1,6,47,Others,449,IL,487,230,No,No,0.49,7300,608,0,2015,2
15834,71,55860,0.07,0.02,4251029320,7366,Yes,High School or below,Female,Yes,Married,99,\N,2,0,17,Technology Related Job,125,CO,86,15,No,No,0.02,2685,447,0,2015,1
15835,71,55860,0.07,0.02,4251029320,7366,Yes,High School or below,Female,Yes,Married,99,\N,2,0,17,Technology Related Job,125,CO,86,15,No,No,0.02,3630,726,0,2015,2
15836,33,166760,0.05,0.02,4251050790,7367,Yes,Bachelor or equivalent,Male,Yes,Single,37,\N,3,6,35,Technology Related Job,298,DE,283,30,No,No,0.48,2269,1134,0,2015,1
15837,33,166760,0.05,0.02,4251050790,7367,Yes,Bachelor or equivalent,Male,Yes,Single,37,\N,3,6,35,Technology Related Job,298,DE,283,30,No,No,0.48,7482,748,0,2015,2
15838,35,221718,0.0,0.02,4251010685,7368,No,Bachelor or equivalent,Male,No,Single,7,\N,1,0,5,Non-technology Related Job,474,WY,382,65,No,No,0.01,4422,552,0,2015,1
15839,35,221718,0.0,0.02,4251010685,7368,No,Bachelor or equivalent,Male,No,Single,7,\N,1,0,5,Non-technology Related Job,474,WY,382,65,No,No,0.01,3095,773,0,2015,2
15840,23,163804,0.0,0.03,4251083695,7369,Yes,Bachelor or equivalent,Female,No,Single,48,\N,3,2,96,Others,338,DE,288,195,No,No,0.29,3419,683,0,2015,1
15841,23,163804,0.0,0.03,4251083695,7369,Yes,Bachelor or equivalent,Female,No,Single,48,\N,3,2,96,Others,338,DE,288,195,No,No,0.29,3546,709,0,2015,2
15842,23,163804,0.0,0.03,4251083695,7369,Yes,Bachelor or equivalent,Female,No,Single,48,\N,3,2,96,Others,338,DE,288,195,No,No,0.29,599,599,0,2015,3
15843,25,218761,0.03,0.02,4251017457,7370,Yes,Master or equivalent,Male,Yes,Married,19,\N,0,4,65,Others,14,AL,387,230,No,No,0.82,4680,1170,0,2015,1
15844,25,218761,0.03,0.02,4251017457,7370,Yes,Master or equivalent,Male,Yes,Married,19,\N,0,4,65,Others,14,AL,387,230,No,No,0.82,8851,983,0,2015,2
15845,27,23718,0.07,0.02,4251074031,7371,Yes,Master or equivalent,Male,Yes,Single,110,\N,2,6,35,Technology Related Job,190,TX,487,15,No,No,0.36,5802,967,0,2015,1
15846,27,23718,0.07,0.02,4251074031,7371,Yes,Master or equivalent,Male,Yes,Single,110,\N,2,6,35,Technology Related Job,190,TX,487,15,No,No,0.36,6537,653,0,2015,2
15847,58,134619,0.05,0.02,4251060841,7372,Yes,PhD or equivalent,Female,Yes,Single,47,\N,3,4,53,Technology Related Job,363,VT,184,30,No,No,0.81,5238,748,0,2015,1
15848,58,134619,0.05,0.02,4251060841,7372,Yes,PhD or equivalent,Female,Yes,Single,47,\N,3,4,53,Technology Related Job,363,VT,184,30,No,No,0.81,4105,821,0,2015,2
15849,60,189576,0.01,0.02,4251028548,7373,Yes,High School or below,Male,Yes,Married,18,\N,0,6,22,Non-technology Related Job,39,PA,283,65,Yes,No,0.34,7941,882,0,2015,1
15850,60,189576,0.01,0.02,4251028548,7373,Yes,High School or below,Male,Yes,Married,18,\N,0,6,22,Non-technology Related Job,39,PA,283,65,Yes,No,0.34,5473,684,0,2015,2
15851,48,131662,0.0,0.03,4251084628,7374,Yes,High School or below,Female,Yes,Married,59,\N,3,0,14,Others,403,VT,189,195,No,No,0.63,4534,1133,0,2015,1
15852,48,131662,0.0,0.03,4251084628,7374,Yes,High School or below,Female,Yes,Married,59,\N,3,0,14,Others,403,VT,189,195,No,No,0.63,4185,837,0,2015,2
15853,50,186620,0.04,0.02,4251045020,7375,Yes,High School or below,Female,No,Single,29,\N,0,2,83,Technology Related Job,79,PA,288,230,No,No,0.16,2168,722,0,2015,1
15854,50,186620,0.04,0.02,4251045020,7375,Yes,High School or below,Female,No,Single,29,\N,0,2,83,Technology Related Job,79,PA,288,230,No,No,0.16,2591,518,0,2015,2
15855,12,47520,0.02,0.03,4251077794,7376,Yes,High School or below,Male,Yes,Single,87,\N,1,0,2,Technology Related Job,252,SC,485,245,No,No,0.61,3611,722,0,2015,1
15856,12,47520,0.02,0.03,4251077794,7376,Yes,High School or below,Male,Yes,Single,87,\N,1,0,2,Technology Related Job,252,SC,485,245,No,No,0.61,753,753,0,2015,2
15857,14,102478,0.06,0.02,4251048418,7377,Yes,High School or below,Male,Yes,Married,58,\N,2,2,71,Technology Related Job,428,NY,84,30,No,No,0.15,1022,1022,0,2015,1
15858,14,102478,0.06,0.02,4251048418,7377,Yes,High School or below,Male,Yes,Married,58,\N,2,2,71,Technology Related Job,428,NY,84,30,No,No,0.15,5234,747,0,2015,2
15859,16,157435,0.01,0.02,4251010291,7378,Yes,Bachelor or equivalent,Female,Yes,Single,29,\N,0,4,40,Non-technology Related Job,104,MO,184,65,No,No,0.68,2996,374,0,2015,1
15860,16,157435,0.01,0.02,4251010291,7378,Yes,Bachelor or equivalent,Female,Yes,Single,29,\N,0,4,40,Non-technology Related Job,104,MO,184,65,No,No,0.68,8908,742,0,2015,2
15861,72,99521,0.01,0.03,4251095357,7379,Yes,Bachelor or equivalent,Male,Yes,Single,69,\N,2,6,32,Others,468,NC,89,195,No,Yes,0.96,10019,910,0,2015,1
15862,72,99521,0.01,0.03,4251095357,7379,Yes,Bachelor or equivalent,Male,Yes,Single,69,\N,2,6,32,Others,468,NC,89,195,No,Yes,0.96,1599,799,0,2015,2
15863,35,210421,0.07,0.03,4251072613,7380,Yes,Bachelor or equivalent,Female,Yes,Single,7,\N,3,4,50,Technology Related Job,140,ND,286,210,No,No,0.42,3903,650,1,2015,1
15864,35,210421,0.07,0.03,4251072613,7380,Yes,Bachelor or equivalent,Female,Yes,Single,7,\N,3,4,50,Technology Related Job,140,ND,286,210,No,No,0.42,4872,696,1,2015,2
15865,37,15379,0.03,0.03,4251048731,7381,Yes,Master or equivalent,Female,No,Married,98,\N,1,6,19,Technology Related Job,317,NE,386,245,No,Yes,0.95,4265,710,0,2015,1
15866,37,15379,0.03,0.03,4251048731,7381,Yes,Master or equivalent,Female,No,Married,98,\N,1,6,19,Technology Related Job,317,NE,386,245,No,Yes,0.95,4083,816,0,2015,2
15867,39,70336,0.06,0.02,4251026813,7382,Yes,Master or equivalent,Male,Yes,Single,69,\N,2,0,89,Non-technology Related Job,493,MD,485,30,No,No,0.48,2425,808,0,2015,1
15868,39,70336,0.06,0.02,4251026813,7382,Yes,Master or equivalent,Male,Yes,Single,69,\N,2,0,89,Non-technology Related Job,493,MD,485,30,No,No,0.48,3649,729,0,2015,2
15869,41,125294,0.02,0.02,4251057247,7383,Yes,High School or below,Male,Yes,Married,40,\N,3,2,58,Non-technology Related Job,169,ID,84,65,No,No,0.01,3478,496,0,2015,1
15870,41,125294,0.02,0.02,4251057247,7383,Yes,High School or below,Male,Yes,Married,40,\N,3,2,58,Non-technology Related Job,169,ID,84,65,No,No,0.01,2384,1192,0,2015,2
15871,29,67380,0.01,0.03,4251022176,7384,Yes,High School or below,Female,Yes,Married,80,\N,2,4,49,Others,33,MD,490,195,No,No,0.3,1020,510,1,2015,1
15872,29,67380,0.01,0.03,4251022176,7384,Yes,High School or below,Female,Yes,Married,80,\N,2,4,49,Others,33,MD,490,195,No,No,0.3,2996,599,1,2015,2
15873,59,178280,0.0,0.03,4251071083,7385,Yes,High School or below,Male,No,Married,18,\N,3,2,68,Technology Related Job,205,MI,187,210,No,No,0.75,177,177,0,2015,1
15874,59,178280,0.0,0.03,4251071083,7385,Yes,High School or below,Male,No,Married,18,\N,3,2,68,Technology Related Job,205,MI,187,210,No,No,0.75,1501,750,0,2015,2
15875,61,233238,0.03,0.03,4251055061,7386,Yes,High School or below,Female,Yes,Single,109,\N,0,4,37,Technology Related Job,382,IN,286,245,No,No,0.28,2904,968,0,2015,1
15876,61,233238,0.03,0.03,4251055061,7386,Yes,High School or below,Female,Yes,Single,109,\N,0,4,37,Technology Related Job,382,IN,286,245,No,No,0.28,1872,936,0,2015,2
15877,63,38195,0.07,0.02,4251063870,7387,Yes,High School or below,Female,No,Married,80,\N,1,6,7,Non-technology Related Job,58,CT,386,30,No,No,0.81,4234,846,0,2015,1
15878,63,38195,0.07,0.02,4251063870,7387,Yes,High School or below,Female,No,Married,80,\N,1,6,7,Non-technology Related Job,58,CT,386,30,No,No,0.81,1514,504,0,2015,2
15879,66,93152,0.02,0.02,4251034004,7388,Yes,High School or below,Female,Yes,Single,51,\N,2,1,76,Non-technology Related Job,234,WY,485,65,No,No,0.34,3265,653,0,2015,1
15880,66,93152,0.02,0.02,4251034004,7388,Yes,High School or below,Female,Yes,Single,51,\N,2,1,76,Non-technology Related Job,234,WY,485,65,No,No,0.34,2654,884,0,2015,2
15881,66,93152,0.02,0.02,4251034004,7388,Yes,High School or below,Female,Yes,Single,51,\N,2,1,76,Non-technology Related Job,234,WY,485,65,No,No,0.34,259,259,0,2015,3
15882,13,91181,0.04,0.03,4251070661,7389,Yes,Bachelor or equivalent,Female,Yes,Married,58,\N,1,6,16,Technology Related Job,94,KY,488,175,No,No,0.56,6603,825,0,2015,1
15883,13,91181,0.04,0.03,4251070661,7389,Yes,Bachelor or equivalent,Female,Yes,Married,58,\N,1,6,16,Technology Related Job,94,KY,488,175,No,No,0.56,6275,697,0,2015,2
15884,16,146139,0.0,0.03,4251051619,7390,Yes,Bachelor or equivalent,Female,Yes,Single,29,\N,2,0,86,Technology Related Job,271,FL,88,210,No,No,0.09,2916,486,0,2015,1
15885,16,146139,0.0,0.03,4251051619,7390,Yes,Bachelor or equivalent,Female,Yes,Single,29,\N,2,0,86,Technology Related Job,271,FL,88,210,No,No,0.09,4373,624,0,2015,2
15886,18,201096,0.04,0.03,4251082362,7391,Yes,Master or equivalent,Male,No,Married,0,\N,3,2,55,Technology Related Job,447,AK,187,245,No,No,0.62,1836,918,0,2015,1
15887,18,201096,0.04,0.03,4251082362,7391,Yes,Master or equivalent,Male,No,Married,0,\N,3,2,55,Technology Related Job,447,AK,187,245,No,No,0.62,5534,922,0,2015,2
15888,34,199125,0.06,0.0,4251028496,7392,Yes,PhD or equivalent,Female,No,Single,7,\N,2,0,96,Technology Related Job,307,ME,190,105,No,No,0.83,4863,607,0,2015,1
15889,34,199125,0.06,0.0,4251028496,7392,Yes,PhD or equivalent,Female,No,Single,7,\N,2,0,96,Technology Related Job,307,ME,190,105,No,No,0.83,5331,1066,0,2015,2
15890,36,4083,0.01,0.0,4251046366,7393,Yes,High School or below,Male,Yes,Married,98,\N,3,2,65,Technology Related Job,483,HI,290,140,No,No,0.36,1754,350,0,2015,1
15891,36,4083,0.01,0.0,4251046366,7393,Yes,High School or below,Male,Yes,Married,98,\N,3,2,65,Technology Related Job,483,HI,290,140,No,No,0.36,3052,610,0,2015,2
15892,38,59040,0.05,0.03,4251040604,7394,Yes,High School or below,Male,Yes,Single,69,\N,0,4,34,Technology Related Job,159,AR,389,175,No,No,0.89,2055,513,0,2015,1
15893,38,59040,0.05,0.03,4251040604,7394,Yes,High School or below,Male,Yes,Single,69,\N,0,4,34,Technology Related Job,159,AR,389,175,No,No,0.89,4110,1027,0,2015,2
15894,40,113998,0.01,0.03,4251058138,7395,Yes,High School or below,Female,Yes,Single,40,\N,2,6,4,Technology Related Job,336,WA,488,210,No,Yes,0.42,1141,285,0,2015,1
15895,40,113998,0.01,0.03,4251058138,7395,Yes,High School or below,Female,Yes,Single,40,\N,2,6,4,Technology Related Job,336,WA,488,210,No,Yes,0.42,2560,640,0,2015,2
15896,56,112027,0.03,0.01,4251071622,7396,Yes,High School or below,Male,Yes,Single,47,\N,0,4,44,Technology Related Job,196,IL,491,70,No,No,0.63,3049,609,0,2015,1
15897,56,112027,0.03,0.01,4251071622,7396,Yes,High School or below,Male,Yes,Single,47,\N,0,4,44,Technology Related Job,196,IL,491,70,No,No,0.63,2773,693,0,2015,2
15898,58,166984,0.06,0.0,4251080052,7397,Yes,High School or below,Female,Yes,Married,18,\N,1,6,13,Technology Related Job,372,CO,91,105,No,No,0.16,5459,682,0,2015,1
15899,58,166984,0.06,0.0,4251080052,7397,Yes,High School or below,Female,Yes,Married,18,\N,1,6,13,Technology Related Job,372,CO,91,105,No,No,0.16,2790,930,0,2015,2
15900,58,166984,0.06,0.0,4251080052,7397,Yes,High School or below,Female,Yes,Married,18,\N,1,6,13,Technology Related Job,372,CO,91,105,No,No,0.16,1101,1101,0,2015,3
15901,60,221941,0.02,0.0,4251023333,7398,Yes,Bachelor or equivalent,Female,No,Single,109,\N,3,0,83,Technology Related Job,48,WI,190,140,No,No,0.69,3286,657,0,2015,1
15902,60,221941,0.02,0.0,4251023333,7398,Yes,Bachelor or equivalent,Female,No,Single,109,\N,3,0,83,Technology Related Job,48,WI,190,140,No,No,0.69,682,341,0,2015,2
15903,62,26899,0.06,0.03,4251088769,7399,Yes,Bachelor or equivalent,Male,Yes,Single,80,\N,0,2,52,Technology Related Job,225,SD,289,175,No,No,0.22,3399,679,0,2015,1
15904,62,26899,0.06,0.03,4251088769,7399,Yes,Bachelor or equivalent,Male,Yes,Single,80,\N,0,2,52,Technology Related Job,225,SD,289,175,No,No,0.22,1656,414,0,2015,2
15905,25,137799,0.04,0.0,4251050453,7400,Yes,Bachelor or equivalent,Female,Yes,Married,18,\N,1,0,71,Non-technology Related Job,397,TX,486,190,No,No,0.68,3818,763,0,2015,1
15906,25,137799,0.04,0.0,4251050453,7400,Yes,Bachelor or equivalent,Female,Yes,Married,18,\N,1,0,71,Non-technology Related Job,397,TX,486,190,No,No,0.68,3699,739,0,2015,2
15907,13,79885,0.03,0.01,4251055085,7401,Yes,Master or equivalent,Male,Yes,Single,58,\N,0,2,62,Technology Related Job,261,AL,392,70,Yes,No,0.97,1476,492,0,2015,1
15908,13,79885,0.03,0.01,4251055085,7401,Yes,Master or equivalent,Male,Yes,Single,58,\N,0,2,62,Technology Related Job,261,AL,392,70,Yes,No,0.97,2701,450,0,2015,2
15909,15,134843,0.07,0.0,4251090361,7402,Yes,Master or equivalent,Male,Yes,Married,29,\N,1,4,31,Technology Related Job,437,TX,491,105,No,No,0.5,1354,677,0,2015,1
15910,15,134843,0.07,0.0,4251090361,7402,Yes,Master or equivalent,Male,Yes,Married,29,\N,1,4,31,Technology Related Job,437,TX,491,105,No,No,0.5,2367,591,0,2015,2
15911,17,189800,0.02,0.0,4251015332,7403,Yes,High School or below,Female,Yes,Single,0,\N,2,6,1,Technology Related Job,113,OK,91,140,No,No,0.03,2534,633,0,2015,1
15912,17,189800,0.02,0.0,4251015332,7403,Yes,High School or below,Female,Yes,Single,0,\N,2,6,1,Technology Related Job,113,OK,91,140,No,No,0.03,2368,789,0,2015,2
15913,47,50701,0.01,0.0,4251089343,7404,Yes,High School or below,Male,No,Single,57,\N,3,4,19,Non-technology Related Job,286,PA,288,155,No,No,0.48,5740,1148,0,2015,1
15914,47,50701,0.01,0.0,4251089343,7404,Yes,High School or below,Male,No,Single,57,\N,3,4,19,Non-technology Related Job,286,PA,288,155,No,No,0.48,3416,569,0,2015,2
15915,49,105658,0.04,0.0,4251047632,7405,Yes,High School or below,Male,Yes,Married,28,\N,1,6,88,Non-technology Related Job,462,NJ,387,190,No,No,0.01,1403,467,0,2015,1
15916,49,105658,0.04,0.0,4251047632,7405,Yes,High School or below,Male,Yes,Married,28,\N,1,6,88,Non-technology Related Job,462,NJ,387,190,No,No,0.01,3266,1088,0,2015,2
15917,49,105658,0.04,0.0,4251047632,7405,Yes,High School or below,Male,Yes,Married,28,\N,1,6,88,Non-technology Related Job,462,NJ,387,190,No,No,0.01,1390,1390,0,2015,3
15918,37,47744,0.04,0.01,4251071349,7406,Yes,High School or below,Female,Yes,Married,69,\N,3,0,80,Technology Related Job,326,PA,293,70,No,Yes,0.3,5902,843,0,2015,1
15919,37,47744,0.04,0.01,4251071349,7406,Yes,High School or below,Female,Yes,Married,69,\N,3,0,80,Technology Related Job,326,PA,293,70,No,Yes,0.3,5981,664,0,2015,2
15920,39,102702,0.07,0.0,4251075059,7407,Yes,High School or below,Female,Yes,Single,39,\N,0,2,49,Technology Related Job,2,NM,392,105,No,No,0.83,7552,839,0,2015,1
15921,39,102702,0.07,0.0,4251075059,7407,Yes,High School or below,Female,Yes,Single,39,\N,0,2,49,Technology Related Job,2,NM,392,105,No,No,0.83,402,201,0,2015,2
15922,70,213602,0.06,0.01,4251027150,7408,Yes,High School or below,Male,Yes,Single,97,\N,2,0,68,Non-technology Related Job,175,NC,89,120,No,Yes,0.29,4579,915,0,2015,1
15923,70,213602,0.06,0.01,4251027150,7408,Yes,High School or below,Male,Yes,Single,97,\N,2,0,68,Non-technology Related Job,175,NC,89,120,No,Yes,0.29,3043,608,0,2015,2
15924,72,18559,0.01,0.0,4251012498,7409,Yes,Bachelor or equivalent,Female,Yes,Married,68,\N,3,2,37,Non-technology Related Job,351,MO,188,155,No,No,0.82,2083,1041,0,2015,1
15925,72,18559,0.01,0.0,4251012498,7409,Yes,Bachelor or equivalent,Female,Yes,Married,68,\N,3,2,37,Non-technology Related Job,351,MO,188,155,No,No,0.82,2382,794,0,2015,2
15926,74,73517,0.05,0.0,4251059409,7410,Yes,Bachelor or equivalent,Female,No,Single,39,\N,0,4,6,Non-technology Related Job,27,LA,288,190,No,No,0.35,5191,648,0,2015,1
15927,74,73517,0.05,0.0,4251059409,7410,Yes,Bachelor or equivalent,Female,No,Single,39,\N,0,4,6,Non-technology Related Job,27,LA,288,190,No,No,0.35,3205,1068,0,2015,2
15928,62,15603,0.04,0.01,4251078941,7411,Yes,Master or equivalent,Male,Yes,Single,79,\N,3,6,98,Technology Related Job,391,MO,193,70,No,No,0.63,7305,811,0,2015,1
15929,62,15603,0.04,0.01,4251078941,7411,Yes,Master or equivalent,Male,Yes,Single,79,\N,3,6,98,Technology Related Job,391,MO,193,70,No,No,0.63,9211,837,0,2015,2
15930,24,126503,0.02,0.01,4251023219,7412,Yes,Master or equivalent,Female,Yes,Single,17,\N,0,4,16,Technology Related Job,64,NE,390,85,No,No,0.09,6008,1001,0,2015,1
15931,24,126503,0.02,0.01,4251023219,7412,Yes,Master or equivalent,Female,Yes,Single,17,\N,0,4,16,Technology Related Job,64,NE,390,85,No,No,0.09,1809,904,0,2015,2
15932,26,181461,0.06,0.01,4251070706,7413,Yes,Master or equivalent,Male,Yes,Married,108,\N,1,6,85,Non-technology Related Job,240,MD,490,120,No,No,0.62,3444,688,0,2015,1
15933,26,181461,0.06,0.01,4251070706,7413,Yes,Master or equivalent,Male,Yes,Married,108,\N,1,6,85,Non-technology Related Job,240,MD,490,120,No,No,0.62,2335,583,0,2015,2
15934,28,236418,0.02,0.0,4251041530,7414,Yes,High School or below,Male,Yes,Single,79,\N,2,0,55,Non-technology Related Job,416,ID,89,155,No,No,0.15,2645,661,0,2015,1
15935,28,236418,0.02,0.0,4251041530,7414,Yes,High School or below,Male,Yes,Single,79,\N,2,0,55,Non-technology Related Job,416,ID,89,155,No,No,0.15,6319,1053,0,2015,2
15936,30,41376,0.05,0.0,4251025063,7415,Yes,High School or below,Female,Yes,Married,50,\N,3,2,24,Non-technology Related Job,92,CA,188,190,No,No,0.68,2621,873,0,2015,1
